id,title,step1_class,is_safety,primary_objective_score,method_score,evaluation_score,total_score,subdomain,confidence,reasoning
9gw03JpKK4,Gaia2: Benchmarking LLM Agents on Dynamic and  Asynchronous Environments,3,False,0,0,0,0,,high,"The paper focuses on benchmarking the general capabilities of LLM agents in dynamic environments, with no explicit safety, alignment, or catastrophic risk motivation."
i3OKIHSsHC,Reward Model Routing in Alignment,3,False,0,0,0,0,,high,"The paper focuses on improving the performance and efficiency of reward model selection to enhance general alignment quality and benchmark scores, which falls under general capabilities/RLHF optimization rather than frontier AI safety or misalignment research."
rTte3iUsXV,Displacement-Resistant Extensions of DPO with Nonconvex $f$-Divergences,3,False,0,0,0,0,,high,"The paper focuses on improving the mathematical formulation and stability of Direct Preference Optimization (DPO) for general alignment/performance, rather than addressing existential risks, misalignment, or catastrophic safety."
T7c5LXuebY,"Market Games for Generative Models: Equilibria, Welfare, and Strategic Entry",3,False,0,0,0,0,,high,"The paper focuses on economic game theory, market equilibria, and social welfare in the context of generative model platforms, with no mention of AI safety, alignment, or catastrophic risk."
2c9TjRbAib,Open Data Synthesis for Deep Research,3,False,0,0,0,0,,high,"The paper focuses on improving the capabilities of agentic search and data synthesis for research tasks, with no mention of safety, alignment, or risk mitigation."
J7wc4G6woS,MIMIC-Bench: Exploring the User-Like Thinking and Mimicking Capabilities of Multimodal Large Language Models,3,False,0,0,0,0,,high,"The paper focuses on improving the capabilities of MLLMs to mimic human-like thinking and behavior for social media video interpretation, which is a general capability goal with no safety or alignment motivation."
2YvbLQEdYt,CyberGym: Evaluating AI Agents' Real-World Cybersecurity Capabilities at Scale,4,True,3,2,1,6,Dangerous Capability Evals,high,"The paper focuses on benchmarking the cybersecurity capabilities of AI agents, specifically their ability to generate proof-of-concept exploits for real-world vulnerabilities, which falls under dangerous capability evaluations."
oQ3d4O8BaX,Log-Augmented Generation: Scaling Test-Time Reasoning with Reusable Computation,3,False,0,0,0,0,,high,"The paper focuses on improving model performance and reasoning efficiency through a novel KV cache reuse mechanism (LAG), with no explicit safety or alignment motivation."
AKUSUkWj6p,Oracle-efficient Hybrid Learning with Constrained Adversaries,3,False,0,0,0,0,,high,"The paper focuses on the theoretical efficiency and statistical optimality of hybrid online learning and zero-sum games, which is a general machine learning capability/theory problem without an AI safety or alignment motivation."
xanpQt9YZh,TopoFormer: Topology Meets Attention for Graph Learning,3,False,0,0,0,0,,high,"The paper focuses on improving graph representation learning and efficiency using topological structures, with no mention of AI safety, alignment, or catastrophic risk."
py2NPbAdvH,Discrete Bayesian Sample Inference for Graph Generation,3,False,0,0,0,0,,high,"The paper focuses on improving the performance and methodology of graph generation for applications like molecular generation, with no mention of AI safety, alignment, or risk mitigation."
refcXHU1Nh,SafeFlowMatcher: Safe and Fast Planning using Flow Matching with Control Barrier Functions,2,False,0,0,0,0,,high,"The paper focuses on traditional robotic motion planning and control safety (Control Barrier Functions) for narrow ML models, which falls under reliability and usability (Class 2) rather than frontier AGI safety."
DF6udvxuvY,From Pixels to Words -- Towards Native Vision-Language Primitives at Scale,3,False,0,0,0,0,,high,"The paper focuses on improving the architecture and training of native Vision-Language Models for better performance and accessibility, with no mention of safety, alignment, or catastrophic risk."
egE7czf8qg,Path Matters: Unveiling Geometric Implicit Bias via Curvature-Aware Sparse View Optimization,3,False,0,0,0,0,,high,"The paper focuses on improving 3D Gaussian Splatting for novel view synthesis in sparse-view settings, which is a general computer vision capability task with no safety or alignment motivation."
wTGcb3DxOn,LLM Pretraining with Continuous Concepts,3,False,0,0,0,0,,high,"The primary goal of the paper is to improve sample efficiency and performance in pretraining via a new framework, with interpretability mentioned as a secondary benefit of the architecture rather than a safety-motivated objective."
IbDr8xgUMW,Strategic Dishonesty Can Undermine AI Safety Evaluations of Frontier LLMs,4,True,3,2,1,6,Scheming and Deception,high,"The paper explicitly investigates strategic dishonesty and deceptive behavior in frontier LLMs to undermine safety evaluations, fitting the definition of Scheming and Deception."
FUp0KeEEBs,Towards Understanding Valuable Preference Data for Large Language Model Alignment,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and quality of preference data selection for standard LLM alignment (RLHF), which is categorized as a general capability/performance improvement rather than frontier AI safety or misalignment research."
Vhohl7EcvO,Noise Stability of Transformer Models,3,False,0,0,0,0,,high,"The paper focuses on improving training efficiency and accelerating 'grokking' through a new regularization metric, which is a general capability/optimization goal rather than a safety or alignment objective."
fs2uDib85s,Joint Selection for Large-Scale Pre-Training Data via Policy Gradient-based Mask Learning,3,False,0,0,0,0,,high,"The paper focuses on improving pre-training data selection for better model performance and efficiency, which is a general capability improvement with no explicit safety or alignment motivation."
cPxmLZmFa7,Local Entropy Search over Descent Sequences for Bayesian Optimization,3,False,0,0,0,0,,high,"The paper describes a Bayesian optimization method for improving sample efficiency in finding global optima, with no mention of AI safety, alignment, or catastrophic risk."
g0aVCDY3gS,Optimizing Agent Planning for Security and Autonomy,4,True,3,2,1,6,Adversarial Robustness,high,The paper focuses on defending AI agents against indirect prompt injection attacks using system-level defenses and security-aware planning to maintain safety and autonomy.
9A2etpDFIB,Towards Understanding the Nature of Attention with Low-Rank Sparse Decomposition,4,True,3,2,1,6,Interpretability,high,"The paper focuses on mechanistic interpretability of Transformer attention layers, specifically targeting the disentanglement of features and the discovery of circuits like induction heads."
flBRtdIihA,KL-Regularized Reinforcement Learning for Generative Modelling is Designed to Mode Collapse,3,False,0,0,0,0,,high,"The paper focuses on the technical problem of mode collapse in KL-regularized RL for generative modeling to improve diversity, which is a general capability/performance issue rather than an AI safety or alignment concern."
H27kvyG4qf,When Foundation Models are One-Liners: Limitations and Future Directions for Time Series Anomaly Detection,2,False,0,0,0,0,,high,"The paper focuses on the reliability and performance of foundation models for time-series anomaly detection, which falls under standard reliability/usability issues (Class 2) rather than existential or frontier AI safety."
cusZbViSLd,"Bounds of Chain-of-Thought Robustness: Reasoning Steps, Embed Norms, and Beyond",2,False,0,0,0,0,,high,"The paper focuses on the theoretical robustness of Chain-of-Thought reasoning against input perturbations, which falls under reliability and XAI capabilities for current-generation models rather than existential or frontier AI safety."
Jf7i0a8dr0,SyncTrack: Rhythmic Stability and Synchronization in Multi-Track Music Generation,3,False,0,0,0,0,,high,"The paper focuses on improving the rhythmic stability and synchronization of multi-track music generation, which is a general capability improvement with no safety or alignment motivation."
j2wEu2ycTg,Poisson Midpoint Method for Log Concave Sampling: Beyond the Strong Error Lower Bounds,3,False,0,0,0,0,,high,"The paper focuses on the mathematical convergence and complexity of sampling algorithms for log-concave distributions, which is a general capability/numerical analysis topic with no safety or alignment motivation."
ggycXmhrrG,AFTER: Mitigating the Object Hallucination of LVLM via Adaptive Factual-Guided Activation Editing,2,False,0,0,0,0,,high,"The paper focuses on mitigating object hallucinations in LVLMs to improve reliability and trustworthiness, which falls under standard hallucination mitigation and XAI capabilities (Class 2)."
JMmljf895g,Not-a-Bandit: Provably No-Regret Drafter Selection in Speculative Decoding for LLMs,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and performance of speculative decoding for LLM inference, which is a general capability/efficiency goal with no safety or alignment motivation."
BzNf90Csfa,Curation Leaks: Membership Inference Attacks against Data Curation for Machine Learning,1,False,0,0,0,0,,high,"The paper focuses on membership inference attacks and data privacy in the context of data curation, which falls under traditional ML privacy and ethics (Class 1)."
